name,method,metric,mean,std,values/0,values/1,values/2,values/3,values/4,values/5,values/6,values/7,values/8,values/9,values/10,values/11,values/12,values/13,values/14,values/15,values/16,values/17,values/18,values/19,values/20,values/21,values/22,values/23,values/24,max,min
../../DistanceBenchmarking/GeneratedSparse/10_cells_100000_genes/0.99.mtx,pythonic,euclidean,0.08713199615478516,0.006151617842831516,0.08962321281433105,0.08115029335021973,0.0848076343536377,0.08290743827819824,0.07903909683227539,0.08030819892883301,0.07939720153808594,0.07909846305847168,0.08033347129821777,0.0863640308380127,0.08323168754577637,0.0802607536315918,0.08108854293823242,0.09173822402954102,0.09670758247375488,0.09124898910522461,0.08931827545166016,0.09798312187194824,0.0982673168182373,0.08850765228271484,0.08957719802856445,0.08808279037475586,0.09524035453796387,0.09172248840332031,0.09229588508605957,0.0982673168182373,0.07903909683227539
../../DistanceBenchmarking/GeneratedSparse/10_cells_100000_genes/0.99.mtx,pythonic,pearson,0.09097005844116211,0.005404375254443915,0.09644198417663574,0.090240478515625,0.08641672134399414,0.0855245590209961,0.08676862716674805,0.08701634407043457,0.08676552772521973,0.0857391357421875,0.08943486213684082,0.08653759956359863,0.08848714828491211,0.08488178253173828,0.10015463829040527,0.1018991470336914,0.09835553169250488,0.0970923900604248,0.09753918647766113,0.09391570091247559,0.09652113914489746,0.09398913383483887,0.08960604667663574,0.08897900581359863,0.09249997138977051,0.08871865272521973,0.08072614669799805,0.1018991470336914,0.08072614669799805
../../DistanceBenchmarking/GeneratedSparse/10_cells_100000_genes/0.95.mtx,pythonic,pearson,0.0908024787902832,0.005107882531655271,0.08685755729675293,0.08073115348815918,0.08100676536560059,0.09736871719360352,0.10028386116027832,0.09653759002685547,0.09535861015319824,0.09768366813659668,0.09345412254333496,0.0917973518371582,0.09183406829833984,0.09281325340270996,0.09121012687683105,0.09586262702941895,0.09146857261657715,0.09002995491027832,0.09291529655456543,0.09147930145263672,0.09179425239562988,0.09138369560241699,0.08660149574279785,0.08448410034179688,0.08247590065002441,0.08532905578613281,0.08930087089538574,0.10028386116027832,0.08073115348815918
../../DistanceBenchmarking/GeneratedSparse/10_cells_100000_genes/0.95.mtx,pythonic,euclidean,0.10057086944580078,0.005201011333216385,0.09118223190307617,0.0980522632598877,0.1045830249786377,0.10858893394470215,0.09919118881225586,0.10541081428527832,0.1046600341796875,0.09805703163146973,0.10669422149658203,0.10512256622314453,0.10796356201171875,0.10527491569519043,0.10063505172729492,0.10231637954711914,0.1020362377166748,0.09971737861633301,0.10080933570861816,0.09984755516052246,0.10088562965393066,0.09934163093566895,0.09386301040649414,0.08910846710205078,0.08972525596618652,0.09778332710266113,0.10342168807983398,0.10858893394470215,0.08910846710205078
../../DistanceBenchmarking/GeneratedSparse/10_cells_100000_genes/0.99.mtx,pythonic,kendall,0.07881804466247559,0.004642230075021034,0.08174633979797363,0.08027172088623047,0.07750368118286133,0.08187174797058105,0.08477330207824707,0.08160686492919922,0.08119726181030273,0.07281279563903809,0.07736873626708984,0.07439637184143066,0.0854036808013916,0.08150148391723633,0.073822021484375,0.07714343070983887,0.0841207504272461,0.07379508018493652,0.07541656494140625,0.08185982704162598,0.07656407356262207,0.07473373413085938,0.07103610038757324,0.07406377792358398,0.07708239555358887,0.09105396270751953,0.07930541038513184,0.09105396270751953,0.07103610038757324
../../DistanceBenchmarking/GeneratedSparse/10_cells_100000_genes/0.9.mtx,pandas,pearson,269.56545449256896,15.017922271135697,337.15185928344727,273.4668905735016,260.70984864234924,272.8417112827301,260.81766843795776,272.712030172348,260.5373215675354,272.67122983932495,260.7580535411835,272.8413362503052,260.59576392173767,272.8077998161316,260.5798943042755,272.73927664756775,260.665070772171,272.71550488471985,260.9512691497803,272.586302280426,260.63962292671204,272.9284436702728,260.7146599292755,272.589350938797,260.58715295791626,272.73303747177124,260.7952630519867,337.15185928344727,260.5373215675354
../../DistanceBenchmarking/GeneratedSparse/100_cells_10000_genes/0.5.mtx,pythonic,pearson,0.133433198928833,0.010291079586868009,0.13268470764160156,0.1416006088256836,0.13993000984191895,0.14010858535766602,0.13675689697265625,0.13478732109069824,0.1459505558013916,0.13571953773498535,0.1426706314086914,0.1379232406616211,0.12402653694152832,0.14626812934875488,0.12114095687866211,0.1388392448425293,0.12346959114074707,0.12984585762023926,0.12853002548217773,0.11053466796875,0.12183022499084473,0.11556172370910645,0.1162867546081543,0.14192414283752441,0.14403152465820312,0.14543581008911133,0.13997268676757812,0.14626812934875488,0.11053466796875
../../DistanceBenchmarking/GeneratedSparse/100_cells_10000_genes/0.5.mtx,pythonic,kendall,0.13562487602233886,0.013220084353286563,0.12909889221191406,0.14240193367004395,0.14309287071228027,0.14331698417663574,0.1511554718017578,0.13760995864868164,0.17044353485107422,0.14314794540405273,0.1477189064025879,0.14389538764953613,0.12285041809082031,0.14786815643310547,0.13681745529174805,0.139662504196167,0.12325191497802734,0.12323355674743652,0.11675167083740234,0.12221169471740723,0.11832499504089355,0.11869955062866211,0.11900687217712402,0.12058305740356445,0.14468812942504883,0.14327025413513184,0.14151978492736816,0.17044353485107422,0.11675167083740234
../../DistanceBenchmarking/GeneratedSparse/100_cells_10000_genes/0.5.mtx,pythonic,euclidean,0.1369934368133545,0.014434652603132458,0.1533067226409912,0.14581799507141113,0.12345099449157715,0.14841771125793457,0.14879798889160156,0.13353586196899414,0.17630743980407715,0.1451561450958252,0.1470050811767578,0.14203882217407227,0.1267251968383789,0.14211630821228027,0.14874720573425293,0.14897847175598145,0.15209388732910156,0.11708712577819824,0.12042474746704102,0.14095115661621094,0.12145853042602539,0.12380075454711914,0.1222071647644043,0.12912583351135254,0.12337350845336914,0.12161588668823242,0.12229537963867188,0.17630743980407715,0.11708712577819824
../../DistanceBenchmarking/GeneratedSparse/100_cells_10000_genes/0.9.mtx,pythonic,kendall,0.15711223602294921,0.023117626237983295,0.259340763092041,0.13651156425476074,0.16305160522460938,0.15430712699890137,0.1424262523651123,0.16242051124572754,0.16033554077148438,0.15979814529418945,0.16198134422302246,0.16199564933776855,0.1583714485168457,0.15354681015014648,0.15833115577697754,0.1466081142425537,0.15168213844299316,0.16492152214050293,0.1748518943786621,0.15766286849975586,0.1452023983001709,0.14592623710632324,0.14484739303588867,0.13341403007507324,0.14684367179870605,0.14635825157165527,0.1370694637298584,0.259340763092041,0.13341403007507324
../../DistanceBenchmarking/GeneratedSparse/100_cells_10000_genes/0.9.mtx,pythonic,pearson,0.16040952682495116,0.023189794060670135,0.26181817054748535,0.16879844665527344,0.1360020637512207,0.1594395637512207,0.15160274505615234,0.15924859046936035,0.16269230842590332,0.16529226303100586,0.16790342330932617,0.16364097595214844,0.16935300827026367,0.1555802822113037,0.15143752098083496,0.14518499374389648,0.13985061645507812,0.1434924602508545,0.17030596733093262,0.16179585456848145,0.16445207595825195,0.16327381134033203,0.15587568283081055,0.13042449951171875,0.15872669219970703,0.15017342567443848,0.15387272834777832,0.26181817054748535,0.13042449951171875
../../DistanceBenchmarking/GeneratedSparse/100_cells_10000_genes/0.9.mtx,pythonic,euclidean,0.16056621551513672,0.02178098521533174,0.25951075553894043,0.17043209075927734,0.151885986328125,0.1537635326385498,0.14539647102355957,0.1575331687927246,0.18088245391845703,0.14362668991088867,0.16780900955200195,0.15559673309326172,0.15368008613586426,0.15633416175842285,0.15392780303955078,0.15093612670898438,0.14818787574768066,0.15794062614440918,0.15506196022033691,0.15739846229553223,0.16070556640625,0.15801334381103516,0.1430814266204834,0.15217185020446777,0.1610889434814453,0.16447710990905762,0.15471315383911133,0.25951075553894043,0.1430814266204834
../../DistanceBenchmarking/GeneratedSparse/100_cells_10000_genes/0.75.mtx,pythonic,euclidean,0.15436009407043458,0.009992616917394182,0.1641407012939453,0.17437386512756348,0.1601576805114746,0.1398172378540039,0.14017581939697266,0.15659189224243164,0.17354488372802734,0.14833378791809082,0.156646728515625,0.14996814727783203,0.14539098739624023,0.15068840980529785,0.1372053623199463,0.15403294563293457,0.16863393783569336,0.1638326644897461,0.15824460983276367,0.15189838409423828,0.16615724563598633,0.14041924476623535,0.15402746200561523,0.15325665473937988,0.14582180976867676,0.1513211727142334,0.15432071685791016,0.17437386512756348,0.1372053623199463
../../DistanceBenchmarking/GeneratedSparse/100_cells_10000_genes/0.75.mtx,pythonic,kendall,0.1561888313293457,0.013403609695232776,0.16867280006408691,0.15652155876159668,0.17208242416381836,0.16352248191833496,0.1424555778503418,0.1607532501220703,0.18333148956298828,0.16100740432739258,0.15288209915161133,0.1553182601928711,0.15256476402282715,0.14339256286621094,0.14073801040649414,0.15653467178344727,0.15261006355285645,0.13160085678100586,0.1680452823638916,0.14913153648376465,0.15225648880004883,0.17572283744812012,0.15847349166870117,0.17609930038452148,0.12510156631469727,0.1573352813720703,0.14856672286987305,0.18333148956298828,0.12510156631469727
../../DistanceBenchmarking/GeneratedSparse/100_cells_10000_genes/0.75.mtx,pythonic,pearson,0.15638154983520508,0.010436989942832589,0.16862106323242188,0.15754342079162598,0.17166733741760254,0.16415166854858398,0.15852904319763184,0.1434614658355713,0.1748824119567871,0.15625667572021484,0.16186904907226562,0.15938401222229004,0.15183663368225098,0.13769817352294922,0.13788771629333496,0.16064906120300293,0.16144824028015137,0.1533501148223877,0.1338200569152832,0.15499162673950195,0.1468801498413086,0.16799592971801758,0.16469979286193848,0.15589523315429688,0.16239690780639648,0.1456151008605957,0.15800786018371582,0.1748824119567871,0.1338200569152832
../../DistanceBenchmarking/GeneratedSparse/100_cells_10000_genes/0.95.mtx,pythonic,euclidean,0.13172528266906738,0.00671054709883547,0.1372666358947754,0.13302040100097656,0.13403582572937012,0.13499212265014648,0.13587665557861328,0.13402676582336426,0.14301300048828125,0.13300108909606934,0.12964963912963867,0.1304776668548584,0.12121081352233887,0.10795736312866211,0.13260126113891602,0.1353282928466797,0.1395258903503418,0.13064122200012207,0.13393330574035645,0.13576698303222656,0.1307063102722168,0.1310267448425293,0.12587761878967285,0.13664650917053223,0.12265849113464355,0.13356733322143555,0.130324125289917,0.14301300048828125,0.10795736312866211
../../DistanceBenchmarking/GeneratedSparse/100_cells_10000_genes/0.99.mtx,pythonic,euclidean,0.13366613388061524,0.008795843958981689,0.14516615867614746,0.13755559921264648,0.141096830368042,0.13318562507629395,0.1329798698425293,0.13676857948303223,0.14655494689941406,0.131178617477417,0.11788702011108398,0.12868523597717285,0.13136959075927734,0.12677597999572754,0.12275528907775879,0.1397416591644287,0.11783623695373535,0.13584423065185547,0.13937687873840332,0.1421959400177002,0.11571645736694336,0.1415109634399414,0.14218807220458984,0.14098858833312988,0.1205296516418457,0.13800334930419922,0.13576197624206543,0.14655494689941406,0.11571645736694336
../../DistanceBenchmarking/GeneratedSparse/100_cells_10000_genes/0.95.mtx,pythonic,kendall,0.14607958793640136,0.011933369141445887,0.16005325317382812,0.15454936027526855,0.14828824996948242,0.15166425704956055,0.15168261528015137,0.14632415771484375,0.18330168724060059,0.15410065650939941,0.1555192470550537,0.14383196830749512,0.1450645923614502,0.13244915008544922,0.1460404396057129,0.14684510231018066,0.13617587089538574,0.12039947509765625,0.13366031646728516,0.14578866958618164,0.14140844345092773,0.14194750785827637,0.14174914360046387,0.15015602111816406,0.1238257884979248,0.14817500114440918,0.1489887237548828,0.18330168724060059,0.12039947509765625
../../DistanceBenchmarking/GeneratedSparse/100_cells_10000_genes/0.95.mtx,pythonic,pearson,0.14745393753051758,0.011977752657692891,0.15667390823364258,0.15867376327514648,0.15663981437683105,0.15015196800231934,0.1515181064605713,0.13947772979736328,0.1818373203277588,0.1626753807067871,0.15762710571289062,0.15105414390563965,0.1481001377105713,0.14966678619384766,0.1490495204925537,0.1505603790283203,0.1444873809814453,0.13995695114135742,0.1468949317932129,0.14185762405395508,0.13840723037719727,0.1240999698638916,0.1287088394165039,0.1367483139038086,0.12841486930847168,0.15367603302001953,0.139390230178833,0.1818373203277588,0.1240999698638916
../../DistanceBenchmarking/GeneratedSparse/100_cells_10000_genes/0.99.mtx,pythonic,pearson,0.13233040809631347,0.00727763818815531,0.12168645858764648,0.1345055103302002,0.13878178596496582,0.1397252082824707,0.13744330406188965,0.1344766616821289,0.1493973731994629,0.1312849521636963,0.1259622573852539,0.1243429183959961,0.13199424743652344,0.12456369400024414,0.13171625137329102,0.12688708305358887,0.12500715255737305,0.13571453094482422,0.12870049476623535,0.11411309242248535,0.14045166969299316,0.14213991165161133,0.13194990158081055,0.13425946235656738,0.13577842712402344,0.1339106559753418,0.1334671974182129,0.1493973731994629,0.11411309242248535
../../DistanceBenchmarking/GeneratedSparse/100_cells_10000_genes/0.99.mtx,pythonic,kendall,0.13483118057250976,0.004186702463965323,0.1392662525177002,0.13367033004760742,0.1336076259613037,0.13065767288208008,0.13303399085998535,0.1339273452758789,0.1498415470123291,0.13033080101013184,0.13175702095031738,0.1389777660369873,0.13605451583862305,0.1371908187866211,0.13589692115783691,0.13698148727416992,0.13464021682739258,0.13348674774169922,0.13266253471374512,0.13625144958496094,0.1259326934814453,0.13657784461975098,0.13465404510498047,0.13623857498168945,0.13124394416809082,0.13295793533325195,0.13493943214416504,0.1498415470123291,0.1259326934814453
../../DistanceBenchmarking/GeneratedSparse/100_cells_10000_genes/0.9.mtx,pandas,pearson,17.1954052734375,0.01862890659428138,17.27253532409668,17.194706439971924,17.224522352218628,17.19480013847351,17.192284107208252,17.22202181816101,17.191169500350952,17.19342350959778,17.190465450286865,17.189155340194702,17.18590259552002,17.1874680519104,17.190842866897583,17.187405109405518,17.182071924209595,17.181853532791138,17.18341088294983,17.18490982055664,17.185526847839355,17.188203811645508,17.188844919204712,17.19069480895996,17.193273305892944,17.194039583206177,17.195599794387817,17.27253532409668,17.181853532791138
../../DistanceBenchmarking/GeneratedSparse/100_cells_10000_genes/0.75.mtx,pandas,pearson,17.212766075134276,0.015255663379963962,17.26147437095642,17.20726776123047,17.20201086997986,17.19337487220764,17.182713985443115,17.185126781463623,17.196560621261597,17.20279097557068,17.21278715133667,17.21292233467102,17.21284556388855,17.226274490356445,17.2278048992157,17.229334115982056,17.222119569778442,17.220319747924805,17.216615200042725,17.21606731414795,17.215917348861694,17.212522268295288,17.213337182998657,17.214348077774048,17.209203481674194,17.209893226623535,17.215519666671753,17.26147437095642,17.182713985443115
../../DistanceBenchmarking/GeneratedSparse/100_cells_10000_genes/0.5.mtx,pandas,pearson,17.25191409111023,0.01966561972108044,17.343759298324585,17.24869465827942,17.244243383407593,17.24215841293335,17.24237895011902,17.239919424057007,17.246986865997314,17.253113508224487,17.24867606163025,17.254022359848022,17.252713441848755,17.267886877059937,17.249328136444092,17.247697830200195,17.237629890441895,17.25438642501831,17.250004529953003,17.246880769729614,17.248963832855225,17.248109102249146,17.242791891098022,17.24297308921814,17.243521690368652,17.247960567474365,17.253051280975342,17.343759298324585,17.237629890441895
../../DistanceBenchmarking/GeneratedSparse/100_cells_10000_genes/0.95.mtx,pandas,pearson,17.212579832077026,0.012340089597205096,17.263075590133667,17.210216283798218,17.208414793014526,17.207756757736206,17.207059621810913,17.21971845626831,17.21363663673401,17.225710153579712,17.216207027435303,17.220035791397095,17.213363647460938,17.22011137008667,17.20794653892517,17.206926822662354,17.199819564819336,17.20839262008667,17.202932357788086,17.205164909362793,17.197934865951538,17.203482151031494,17.20235276222229,17.212443351745605,17.208722352981567,17.216439485549927,17.21663188934326,17.263075590133667,17.197934865951538
../../DistanceBenchmarking/GeneratedSparse/100_cells_10000_genes/0.99.mtx,pandas,pearson,17.490218648910524,0.005285894821591177,17.50120449066162,17.482394218444824,17.497321367263794,17.492781400680542,17.490439653396606,17.490103006362915,17.50051712989807,17.493206024169922,17.491610050201416,17.495518922805786,17.490582704544067,17.4849796295166,17.492838144302368,17.49441409111023,17.48640513420105,17.48328709602356,17.486310482025146,17.486560583114624,17.49184560775757,17.495306491851807,17.489546298980713,17.4865825176239,17.484175205230713,17.485921621322632,17.481614351272583,17.50120449066162,17.481614351272583
../../DistanceBenchmarking/GeneratedSparse/100_cells_10000_genes/0.9.mtx,pandas,euclidean,490.98461601257327,2.4927123495623933,489.11926889419556,488.1792948246002,491.3762893676758,487.73197722435,489.3094160556793,487.21374917030334,492.387752532959,488.48799753189087,489.08579111099243,486.07954001426697,495.71767473220825,492.13911867141724,493.38611364364624,493.8676631450653,493.08512806892395,491.9953393936157,493.5857331752777,493.20756244659424,492.521035194397,493.13186478614807,492.8742654323578,491.8825271129608,487.89035534858704,488.91654324531555,491.4433991909027,495.71767473220825,486.07954001426697
../../DistanceBenchmarking/GeneratedSparse/100_cells_10000_genes/0.95.mtx,pandas,euclidean,494.5258220767975,1.8078266890690242,489.6933753490448,493.0167841911316,493.8042187690735,494.371702671051,497.65592074394226,494.20488238334656,495.3475856781006,493.0218040943146,496.13068890571594,494.530620098114,495.97287464141846,494.5724446773529,497.05934834480286,494.5838987827301,494.3906524181366,493.86622619628906,494.9782989025116,491.34274530410767,494.326712846756,493.4134588241577,495.6590225696564,494.1814229488373,495.71670722961426,492.98983693122864,498.3143184185028,498.3143184185028,489.6933753490448
../../DistanceBenchmarking/GeneratedSparse/100_cells_10000_genes/0.99.mtx,pandas,euclidean,497.52592206954955,1.7714863321982464,496.1021966934204,493.254763841629,497.5080647468567,498.64414286613464,497.43510484695435,495.6591229438782,497.0795829296112,494.377822637558,498.10426783561707,498.2121331691742,494.4648582935333,498.959832906723,499.6135025024414,499.1654648780823,498.9812059402466,495.5281038284302,497.2015302181244,496.1252808570862,499.1488983631134,498.94738388061523,497.28822112083435,499.41003227233887,498.29731798171997,499.86097621917725,498.77823996543884,499.86097621917725,493.254763841629
../../DistanceBenchmarking/GeneratedSparse/100_cells_10000_genes/0.75.mtx,pandas,euclidean,498.2213607692718,3.223366098896625,497.77701902389526,499.51408290863037,500.7026107311249,500.5544202327728,500.249813079834,500.59231519699097,498.02276396751404,498.5449821949005,498.47389698028564,501.68757915496826,500.14978098869324,494.38889145851135,498.5598871707916,499.0596556663513,500.88457798957825,490.7514069080353,494.0401773452759,492.2222089767456,502.01692605018616,491.98641061782837,500.2185618877411,499.9098153114319,501.8603084087372,494.3764154911041,498.98951148986816,502.01692605018616,490.7514069080353
../../DistanceBenchmarking/GeneratedSparse/100_cells_10000_genes/0.5.mtx,pandas,euclidean,503.8949153614044,2.7539515578625484,503.0822253227234,506.67902755737305,506.9438498020172,507.1422164440155,506.6447765827179,507.4815971851349,506.01366686820984,504.90632700920105,501.65864729881287,504.64273977279663,506.3427736759186,500.81146454811096,504.91430735588074,503.668573141098,500.70305466651917,499.25565242767334,501.9734425544739,498.12174105644226,504.34406757354736,499.35043954849243,504.78827452659607,503.14655923843384,507.0072765350342,501.36180806159973,506.3883752822876,507.4815971851349,498.12174105644226
../../DistanceBenchmarking/GeneratedSparse/100_cells_100000_genes/0.75.mtx,pythonic,euclidean,1.158139057159424,0.14469910262892482,1.1550133228302002,1.13570237159729,1.3215718269348145,1.5960876941680908,1.6021111011505127,1.1662766933441162,1.1341512203216553,1.1407628059387207,1.0953145027160645,1.1045408248901367,1.0435857772827148,1.0726494789123535,1.245638132095337,1.1953680515289307,1.0926439762115479,1.121490716934204,1.0579607486724854,1.103668212890625,1.12931227684021,1.0329077243804932,1.1333906650543213,1.0911684036254883,1.0315454006195068,1.081662893295288,1.0689516067504883,1.6021111011505127,1.0315454006195068
../../DistanceBenchmarking/GeneratedSparse/100_cells_100000_genes/0.5.mtx,pythonic,kendall,1.1528600692749023,0.12594821661484867,1.1216521263122559,1.074544906616211,1.1501789093017578,1.207226037979126,1.5478951930999756,1.5336761474609375,1.2492120265960693,1.0585300922393799,1.0350415706634521,1.0392415523529053,1.1513488292694092,1.1620228290557861,1.1585783958435059,1.1026644706726074,1.1297705173492432,1.1968491077423096,1.1238021850585938,1.151740550994873,1.139608383178711,1.1130833625793457,1.0508458614349365,1.0533900260925293,1.0717697143554688,1.1083064079284668,1.0905225276947021,1.5478951930999756,1.0350415706634521
../../DistanceBenchmarking/GeneratedSparse/100_cells_100000_genes/0.5.mtx,pythonic,euclidean,1.1804731464385987,0.15764842870872176,1.046583652496338,0.9760475158691406,1.2029168605804443,1.2458529472351074,1.2343873977661133,1.1563661098480225,1.2171080112457275,1.2062456607818604,1.2900216579437256,1.1103122234344482,1.1318047046661377,1.5451483726501465,1.448178768157959,1.4008095264434814,1.2291274070739746,1.0330407619476318,1.2169008255004883,1.058401107788086,1.0031208992004395,1.200911283493042,0.9684991836547852,1.0336685180664062,1.097135305404663,0.976264238357544,1.482975721359253,1.5451483726501465,0.9684991836547852
../../DistanceBenchmarking/GeneratedSparse/100_cells_100000_genes/0.75.mtx,pythonic,kendall,1.5728845310211181,0.20634058445559333,1.7353482246398926,1.504516839981079,1.3975658416748047,1.5828015804290771,1.5215110778808594,1.3317511081695557,1.326549768447876,1.3034424781799316,1.3278124332427979,1.3337926864624023,1.4641737937927246,1.6516788005828857,1.427220106124878,1.4962785243988037,1.706432580947876,1.9055287837982178,1.648231029510498,1.3833436965942383,1.726273775100708,2.04392147064209,1.9781043529510498,1.483649492263794,1.6211271286010742,1.8059885501861572,1.6150691509246826,2.04392147064209,1.3034424781799316
