,DataFile,method,size,metric,mean,sd,val_1,val_2,val_3,val_4,val_5,val_6,val_7,val_8,val_9,val_10,val_11,val_12,val_13,val_14,val_15,val_16,val_17,val_18,val_19,val_20,val_21,val_22,val_23,val_24,val_25,minTime,maxTime,wX,wY,sparsity,logWX,logWY,logMeanTime,logMinTime,logMaxTime,|W|,Method
95,../../DistanceBenchmarking/GeneratedSparse/100_cells_10000_genes//0.99.mtx,amap,100,pearson,130643.7,33044.3744641044,130150.25,153573.0,117669.25,240581.25,126255.0,121114.0,125762.0,230909.75,113986.5,129924.75,132738.5,123038.75,123578.25,123348.0,119691.25,125040.0,122072.25,121230.25,105062.25,111196.25,109402.0,113336.0,113233.75,117232.75,115966.5,105062.25,240581.25,100,10000,0.99,2.0,4.0,5.116088471689023,5.021446697362967,5.381261777040211,1000000,pearson_amap
96,../../DistanceBenchmarking/GeneratedSparse/100_cells_10000_genes//0.9.mtx,amap,100,pearson,137939.57,44189.7435156244,136313.75,168665.25,247220.0,130495.75,125508.5,121015.5,130732.5,130325.5,255383.75,115734.0,127481.5,249067.25,120333.25,128289.0,122776.0,116615.5,114944.0,113356.75,106858.5,106703.0,113285.0,109671.75,119564.75,120871.0,117277.5,106703.0,255383.75,100,10000,0.9,2.0,4.0,5.139688867825764,5.028176629969268,5.407193259764308,1000000,pearson_amap
97,../../DistanceBenchmarking/GeneratedSparse/100_cells_10000_genes//0.95.mtx,amap,100,pearson,152260.7,50002.3874337829,129508.25,166282.25,249610.5,125611.75,121017.0,116799.0,126157.25,121588.75,237164.25,114836.0,121215.0,284864.75,152692.75,114775.5,200279.75,210371.5,191011.5,190230.0,122066.5,116407.0,120094.0,109708.5,131545.0,114341.0,118339.75,109708.5,284864.75,100,10000,0.95,2.0,4.0,5.1825878220778,5.040240277165297,5.454638711690754,1000000,pearson_amap
98,../../DistanceBenchmarking/GeneratedSparse/100_cells_10000_genes//0.75.mtx,amap,100,pearson,151616.56,42896.2573101688,157649.25,227607.5,118307.0,126153.75,117857.0,121085.75,126210.25,224589.25,119915.0,178130.75,186706.0,148057.0,202038.75,274618.0,172572.0,172745.5,127404.25,117503.0,125273.0,115749.0,125786.25,131616.5,123460.5,123946.0,125432.75,115749.0,274618.0,100,10000,0.75,2.0,4.0,5.180746638788416,5.06351724766962,5.438728999923583,1000000,pearson_amap
99,../../DistanceBenchmarking/GeneratedSparse/100_cells_10000_genes//0.5.mtx,amap,100,pearson,169673.37,51484.9777510048,174456.0,293903.25,185924.5,120391.5,122156.75,116417.75,234319.25,111937.0,183537.0,123376.0,113599.0,165214.5,317885.5,151704.5,192611.25,162418.25,173900.25,111927.75,152169.0,180458.25,159096.25,179477.75,186289.5,154927.0,173736.5,111927.75,317885.5,100,10000,0.5,2.0,4.0,5.229613685749723,5.048937773550487,5.502270718497953,1000000,pearson_amap
100,../../DistanceBenchmarking/GeneratedSparse/100_cells_10000_genes//0.75.mtx,GPU,100,euclidean,95668.61,190732.335351592,973536.25,158466.75,38441.0,151627.25,25625.75,30778.25,151180.0,30988.0,29035.75,30292.0,155682.5,22147.75,28152.0,31005.0,29583.25,148537.75,22636.0,27491.0,22480.25,27547.5,27771.0,150233.5,26424.5,29471.75,22580.5,22147.75,973536.25,100,10000,0.75,2.0,4.0,4.980769464004272,4.345329612626005,5.988352127280667,1000000,euclidean_GPU
101,../../DistanceBenchmarking/GeneratedSparse/100_cells_10000_genes//0.5.mtx,GPU,100,euclidean,97105.53,177929.023408217,899118.75,180201.75,38786.5,162943.75,30217.25,30846.5,163171.75,26970.5,30027.25,31352.5,167844.5,22970.0,28334.0,169536.75,22831.0,28293.5,29157.75,30805.75,172470.0,26892.0,29830.25,22457.75,27517.25,28120.75,26940.5,22457.75,899118.75,100,10000,0.5,2.0,4.0,4.987243962967724,4.351366242952478,5.953817054429437,1000000,euclidean_GPU
102,../../DistanceBenchmarking/GeneratedSparse/100_cells_10000_genes//0.5.mtx,GPU,100,pearson,112454.15,186554.034665884,960058.0,187836.0,53078.75,174597.75,42627.0,43615.75,177936.75,39511.0,42187.5,44473.25,182033.25,34390.5,39976.25,178709.5,35405.0,41625.5,51111.5,43356.75,185187.75,39760.75,43037.0,39696.0,48933.5,42022.5,40186.25,34390.5,960058.0,100,10000,0.5,2.0,4.0,5.050975487240242,4.536438490031447,5.982297470871924,1000000,pearson_GPU
103,../../DistanceBenchmarking/GeneratedSparse/100_cells_10000_genes//0.95.mtx,GPU,100,euclidean,83665.54,125807.949760254,614962.5,158825.0,155199.75,198347.75,28202.75,29432.25,30193.5,160081.75,22734.0,27609.5,163306.25,22309.25,27606.25,27799.75,29327.5,148740.75,27134.75,29753.25,22546.5,27974.25,27663.75,26508.0,32477.5,30311.5,22590.5,22309.25,614962.5,100,10000,0.95,2.0,4.0,4.922546618453676,4.348484970268756,5.788848633597177,1000000,euclidean_GPU
104,../../DistanceBenchmarking/GeneratedSparse/100_cells_10000_genes//0.75.mtx,GPU,100,pearson,93800.71,110317.233424973,540843.5,224826.0,52546.0,167045.0,37484.0,41916.75,165940.0,42229.25,41288.0,43069.25,165040.75,35703.25,41125.0,43874.75,42887.0,163988.75,61080.0,39520.0,35036.25,39180.5,39875.0,165256.5,38448.5,42445.0,34368.75,35036.25,540843.5,100,10000,0.75,2.0,4.0,4.9722061256702705,4.544517616575369,5.733071614609262,1000000,pearson_GPU
105,../../DistanceBenchmarking/GeneratedSparse/100_cells_10000_genes//0.95.mtx,GPU,100,pearson,92953.03,111933.90278587,548935.0,173938.0,194579.5,184327.5,40308.75,42861.5,42838.75,165576.0,36282.25,39792.75,175567.25,35073.75,39915.75,40738.0,41415.75,161809.75,38806.25,42357.5,35421.25,40397.0,39774.5,39604.0,45175.25,42551.0,35778.75,35073.75,548935.0,100,10000,0.95,2.0,4.0,4.968263551082984,4.544982202073143,5.739520922204956,1000000,pearson_GPU
106,../../DistanceBenchmarking/GeneratedSparse/100_cells_10000_genes//0.99.mtx,GPU,100,euclidean,75993.56,111827.538724053,537519.75,158365.25,158118.5,203696.5,27653.75,29625.75,162630.25,22827.0,27157.25,28303.5,29778.75,150564.0,31178.5,29499.25,22433.0,27549.75,27829.0,26430.75,34430.5,29444.25,22164.5,28358.0,28260.25,26579.0,29442.0,22164.5,537519.75,100,10000,0.99,2.0,4.0,4.880776789978573,4.3456579386721135,5.730394426091714,1000000,euclidean_GPU
107,../../DistanceBenchmarking/GeneratedSparse/100_cells_10000_genes//0.75.mtx,GPU,100,kendall,823131.56,177659.873589259,1612796.75,888741.5,756460.75,918089.75,745443.5,752203.25,896285.75,749552.75,766584.5,761531.5,911328.5,743960.5,750983.0,753106.5,750946.75,873676.75,746566.0,757599.0,746580.0,749512.5,755418.5,939530.25,751860.0,752479.75,747051.0,743960.5,1612796.75,100,10000,0.75,2.0,4.0,5.9154692534575055,5.8715498776326625,6.207579639605158,1000000,kendall_GPU
108,../../DistanceBenchmarking/GeneratedSparse/100_cells_10000_genes//0.5.mtx,GPU,100,kendall,898663.99,175532.826607786,1685332.0,1010058.75,828071.75,948850.0,822484.0,834303.75,985937.0,821432.75,854153.0,825127.25,946205.75,833395.75,833115.25,987661.25,821152.75,826119.5,829999.25,837473.5,954569.0,826007.5,835894.75,824607.5,830976.0,832045.5,831626.25,821152.75,1685332.0,100,10000,0.5,2.0,4.0,5.953597339601378,5.9144239516524735,6.226685466967123,1000000,kendall_GPU
109,../../DistanceBenchmarking/GeneratedSparse/100_cells_10000_genes//0.99.mtx,GPU,100,pearson,90480.61,110308.443459953,540545.5,178566.5,173857.25,218111.0,40639.25,70786.25,177478.5,35129.0,41739.75,41774.25,43506.25,167745.0,43275.5,43065.0,35754.75,40563.0,40134.0,39226.0,47693.0,42899.25,35426.0,41214.25,39896.0,39579.75,43410.25,35129.0,540545.5,100,10000,0.99,2.0,4.0,4.95655551984336,4.545665787120142,5.732832256230578,1000000,pearson_GPU
110,../../DistanceBenchmarking/GeneratedSparse/100_cells_10000_genes//0.95.mtx,GPU,100,kendall,812253.1,111770.450184346,1194550.0,1032393.75,903255.0,967662.25,746519.25,751751.75,753890.25,851821.75,729268.75,808910.75,898589.5,754204.5,752952.25,752938.75,738250.0,844021.5,746494.25,798963.75,741821.0,758994.25,755888.0,750562.25,751916.5,772052.5,748655.0,729268.75,1194550.0,100,10000,0.95,2.0,4.0,5.909691377524346,5.862887603946466,6.077204332628915,1000000,kendall_GPU
111,../../DistanceBenchmarking/GeneratedSparse/100_cells_10000_genes//0.9.mtx,GPU,100,euclidean,82600.18,115351.302712277,552239.5,160767.5,183571.5,182423.75,27652.25,30127.75,30765.5,154581.5,23093.75,27177.5,176226.5,23600.25,28570.5,28896.5,31616.75,151342.0,27610.0,30219.75,22868.5,28278.0,29311.75,27138.25,32939.75,30864.5,23121.0,22868.5,552239.5,100,10000,0.9,2.0,4.0,4.916980993723791,4.35923767911977,5.74212746716835,1000000,euclidean_GPU
112,../../DistanceBenchmarking/GeneratedSparse/100_cells_10000_genes//0.9.mtx,GPU,100,pearson,93761.8,113194.461695856,556577.0,170863.75,215143.5,173977.5,40902.5,43143.75,43555.25,165179.75,34452.5,39338.0,168912.0,36255.5,41078.75,40967.5,43304.25,161252.75,40731.0,42655.75,35973.75,41167.25,43248.75,40278.25,45342.0,43819.0,35925.0,34452.5,556577.0,100,10000,0.9,2.0,4.0,4.972025936158697,4.537220741390562,5.745525255574257,1000000,pearson_GPU
113,../../DistanceBenchmarking/GeneratedSparse/100_cells_10000_genes//0.99.mtx,GPU,100,kendall,648936.17,106518.44551629,1086551.25,759763.25,704173.0,736008.0,593934.25,595189.75,708539.25,613087.0,581708.0,621385.0,587504.0,751142.75,619708.0,589140.25,613666.75,583698.25,626538.0,583654.0,627685.25,586971.0,622658.5,592795.25,624578.5,588753.0,624572.0,581708.0,1086551.25,100,10000,0.99,2.0,4.0,5.812201981268677,5.764705036519641,6.0360502157621765,1000000,kendall_GPU
114,../../DistanceBenchmarking/GeneratedSparse/100_cells_10000_genes//0.9.mtx,GPU,100,kendall,685506.42,114933.501108334,1149736.25,798854.75,759968.25,764207.25,627930.75,631939.75,632828.75,761743.0,624877.0,629284.75,796290.5,624706.5,630159.0,630274.25,633037.0,753390.5,630246.5,632815.25,624941.75,641218.25,631317.75,629570.75,635258.5,633565.5,629498.0,624706.5,1149736.25,100,10000,0.9,2.0,4.0,5.83601152645962,5.795676024754163,6.060598224434521,1000000,kendall_GPU
115,../../DistanceBenchmarking/GeneratedSparse/100_cells_100000_genes//0.75.mtx,GPU,100,euclidean,341343.26,172148.265715673,1158646.75,427713.75,300548.75,301618.0,301289.5,316766.25,300557.5,300726.0,300802.0,300734.25,300778.0,303954.75,308522.25,300997.0,300286.75,300914.0,301093.25,301309.75,300751.0,300839.75,300947.0,300772.5,301016.75,301016.75,300979.25,300286.75,1158646.75,100,100000,0.75,2.0,5.0,5.533191331902192,5.477536169598786,6.063951047775516,10000000,euclidean_GPU
116,../../DistanceBenchmarking/GeneratedSparse/100_cells_100000_genes//0.5.mtx,GPU,100,euclidean,344310.53,179597.683257888,1197231.75,433684.5,302793.0,305911.5,309861.0,303135.5,303015.75,302990.75,303067.0,302462.75,302813.25,302783.25,304777.5,303856.5,301699.5,303075.25,302570.25,302895.75,302701.75,302640.75,302653.75,302776.75,303404.75,302215.75,302745.0,301699.5,1197231.75,100,100000,0.5,2.0,5.0,5.536950304874189,5.479574590428814,6.078178225597958,10000000,euclidean_GPU
117,../../DistanceBenchmarking/GeneratedSparse/100_cells_100000_genes//0.5.mtx,GPU,100,pearson,426516.64,192568.731267716,1340611.75,524399.0,382764.5,390199.25,383378.25,382464.0,381744.0,382101.0,380313.0,380193.5,379384.75,382022.0,382041.75,380485.0,391789.25,379289.75,382087.25,382566.0,381127.75,392331.25,380224.5,379502.25,381299.75,379160.75,381435.75,379160.75,1340611.75,100,100000,0.5,2.0,5.0,5.629935979276596,5.578823373653708,6.12730302151586,10000000,pearson_GPU
118,../../DistanceBenchmarking/GeneratedSparse/100_cells_100000_genes//0.75.mtx,GPU,100,pearson,418085.2,147552.596083778,1109277.75,543247.25,382762.0,381388.25,380125.75,381526.75,382868.5,388928.0,380127.5,380590.75,381032.25,384039.0,382275.5,383979.5,380690.75,380823.25,380841.5,383483.25,381961.0,380724.5,381939.75,383349.75,385131.0,389371.5,381645.0,380125.75,1109277.75,100,100000,0.75,2.0,5.0,5.621264794022319,5.579927290029637,6.0450403019557575,10000000,pearson_GPU
119,../../DistanceBenchmarking/GeneratedSparse/100_cells_100000_genes//0.95.mtx,GPU,100,euclidean,339468.45,149084.230911414,1044118.0,434482.25,304304.0,304067.25,304038.75,304258.0,304208.0,304042.25,304214.25,303988.5,305048.0,304754.25,304177.25,304103.75,303462.0,304077.0,304383.75,304104.75,307115.5,311985.75,304538.5,304373.5,304349.75,304326.0,304190.25,303462.0,1044118.0,100,100000,0.95,2.0,5.0,5.5307994174158965,5.482104315762027,6.018749582816583,10000000,euclidean_GPU
120,../../DistanceBenchmarking/GeneratedSparse/100_cells_100000_genes//0.95.mtx,GPU,100,pearson,419706.03,155613.675157947,1154181.25,523756.5,380357.5,382645.5,382725.25,382777.75,396680.5,382401.0,381742.75,382997.75,380532.75,381025.0,380967.25,380889.0,379977.0,386220.5,390525.25,382188.25,381937.0,382591.5,381778.5,382633.25,382188.75,380887.5,388043.5,379977.0,1154181.25,100,100000,0.95,2.0,5.0,5.622945208851503,5.5797573095763155,6.062274014793577,10000000,pearson_GPU
121,../../DistanceBenchmarking/GeneratedSparse/100_cells_100000_genes//0.99.mtx,GPU,100,euclidean,338959.39,153935.600950038,1067567.0,431332.5,303211.0,303001.75,303186.25,303228.25,303302.25,303195.0,303137.75,303329.25,303052.75,303396.0,303932.25,303061.5,302595.0,303193.5,303454.5,303372.75,303330.5,303699.5,303320.5,303344.75,303499.0,303195.5,303045.75,302595.0,1067567.0,100,100000,0.99,2.0,5.0,5.530147669426163,5.48086174757894,6.028395140668667,10000000,euclidean_GPU
122,../../DistanceBenchmarking/GeneratedSparse/100_cells_100000_genes//0.99.mtx,GPU,100,pearson,418274.04,153811.953985955,1146429.5,509001.75,381748.5,381121.25,381646.5,379558.0,381138.75,381189.25,384008.0,380692.0,380999.75,383940.75,381588.0,380520.25,390576.25,381812.25,381504.5,381608.75,380839.25,382727.75,380889.75,387611.25,390818.25,382181.75,382699.0,379558.0,1146429.5,100,100000,0.99,2.0,5.0,5.621460911115151,5.579278149547149,6.059347352827511,10000000,pearson_GPU
123,../../DistanceBenchmarking/GeneratedSparse/100_cells_10000_genes//0.5.mtx,factoextra,100,pearson,9438614.38,129377.450963924,10007324.75,9427641.5,9441001.75,9425509.75,9422993.5,9446631.75,9319746.25,9325895.25,9231298.0,9489009.5,9408253.0,9419498.75,9414890.0,9417335.75,9419569.25,9446320.5,9414666.75,9423482.5,9452590.25,9435616.75,9449950.75,9422361.0,9461066.25,9428687.75,9414018.25,9231298.0,10007324.75,100,10000,0.5,2.0,4.0,6.974908243102247,6.965262770863844,7.000317993403735,1000000,pearson_factoextra
124,../../DistanceBenchmarking/GeneratedSparse/100_cells_10000_genes//0.95.mtx,factoextra,100,pearson,9444367.09,126641.206266749,9982580.5,9514828.25,9493429.0,9466606.0,9486478.75,9502415.0,9375041.25,9383695.25,9392745.75,9392376.75,9376013.25,9374309.25,9398186.75,9276758.0,9405800.0,9389850.0,9385241.75,9378470.5,9497987.75,9414689.25,9488435.25,9390918.5,9484499.75,9481954.25,9375866.5,9276758.0,9982580.5,100,10000,0.95,2.0,4.0,6.97517285918422,6.967396227435518,6.999242821051682,1000000,pearson_factoextra
125,../../DistanceBenchmarking/GeneratedSparse/100_cells_10000_genes//0.75.mtx,factoextra,100,pearson,9473400.91,147107.103425441,9885718.25,9447677.25,9415979.0,9413203.5,9443694.5,9420006.25,9351324.25,9325993.75,9342877.75,9315348.0,9330412.25,9338180.5,9321169.0,9308386.5,9384985.75,9569162.25,9588053.25,9487899.0,9534391.5,9502552.0,9691451.25,9516156.75,9664841.0,9555970.25,9679589.0,9308386.5,9885718.25,100,10000,0.75,2.0,4.0,6.976505916838231,6.968874407632784,6.995008228599574,1000000,pearson_factoextra
126,../../DistanceBenchmarking/GeneratedSparse/100_cells_10000_genes//0.99.mtx,factoextra,100,pearson,9436198.62,140305.790200872,10024652.75,9508306.5,9467879.0,9471229.5,9495377.0,9466053.75,9355087.5,9368160.75,9379343.25,9434466.25,9354719.0,9356379.5,9353725.0,9250076.75,9371692.5,9356507.75,9353108.25,9369174.25,9519687.25,9382295.5,9465209.5,9367957.5,9500713.5,9499501.25,9433661.75,9250076.75,10024652.75,100,10000,0.99,2.0,4.0,6.974797073657196,6.966145336194514,7.001069337763962,1000000,pearson_factoextra
127,../../DistanceBenchmarking/GeneratedSparse/100_cells_10000_genes//0.9.mtx,factoextra,100,pearson,9477706.61,136449.160256556,10051512.25,9512704.0,9534993.25,9511366.5,9563908.0,9540261.25,9419597.5,9417037.75,9421230.75,9429335.5,9410271.25,9409256.25,9418504.75,9297420.75,9384925.5,9421140.25,9413836.25,9407424.5,9555237.0,9425662.75,9516762.5,9412031.25,9529396.0,9517294.5,9421555.0,9297420.75,10051512.25,100,10000,0.9,2.0,4.0,6.976703260637893,6.968362485177353,7.002231406276197,1000000,pearson_factoextra
128,../../DistanceBenchmarking/GeneratedSparse/100_cells_10000_genes//0.5.mtx,CPU,100,euclidean,123836.16,51927.7316178295,244863.0,202754.5,97397.25,194949.5,93310.5,93482.25,196976.5,90885.0,93330.25,95281.5,197283.5,89326.75,92605.0,197822.5,89812.5,92227.0,93926.0,93634.25,194183.75,91056.0,93150.25,89250.5,92679.5,93132.25,92584.0,89250.5,244863.0,100,10000,0.5,2.0,4.0,5.092847476634467,4.950610657799723,5.3889231660564665,1000000,euclidean_CPU
129,../../DistanceBenchmarking/GeneratedSparse/100_cells_10000_genes//0.75.mtx,CPU,100,euclidean,123403.07,51386.679662304,243309.75,200111.5,95903.25,194522.5,91928.5,93304.75,196675.25,93079.5,93110.25,96288.25,197514.0,89211.5,92565.25,95101.25,94248.0,193865.0,89428.75,92544.5,89416.0,92627.5,93045.75,193894.25,91097.25,93080.75,89203.5,89211.5,243309.75,100,10000,0.75,2.0,4.0,5.091325964133809,4.95042084164767,5.386159512491677,1000000,euclidean_CPU
130,../../DistanceBenchmarking/GeneratedSparse/100_cells_10000_genes//0.5.mtx,CPU,100,pearson,257978.78,51356.0362952594,375484.5,331794.75,229770.5,325762.75,225947.75,225062.75,327361.0,226840.5,224840.75,227442.0,327773.25,224338.0,225166.0,327689.25,224842.75,231134.75,233378.75,225878.0,344940.75,237990.0,224743.75,224894.25,226511.75,224413.25,225467.75,224338.0,375484.5,100,10000,0.5,2.0,4.0,5.411583984614723,5.350902843768069,5.5745920140341765,1000000,pearson_CPU
131,../../DistanceBenchmarking/GeneratedSparse/100_cells_10000_genes//0.75.mtx,CPU,100,pearson,257977.99,49672.5312619686,371263.5,329768.0,230713.75,324769.25,225897.75,228586.5,326243.25,229146.5,226826.0,228737.75,325945.25,225217.0,227106.0,229785.0,228347.25,323528.5,240452.25,231253.25,225876.75,224785.25,225259.0,341247.0,229119.0,226448.75,223127.25,224785.25,371263.5,100,10000,0.75,2.0,4.0,5.411582654686867,5.351767810216537,5.5696822545647535,1000000,pearson_CPU
132,../../DistanceBenchmarking/GeneratedSparse/100_cells_10000_genes//0.95.mtx,CPU,100,euclidean,122926.3,52720.9842418775,247346.75,199950.0,200969.75,197875.0,90177.5,92988.25,94355.0,197180.0,88916.75,92007.5,195016.5,88767.5,91909.5,93543.5,92938.0,192048.25,90502.75,92046.5,88085.0,91710.5,91757.75,91368.75,90973.0,92195.75,88527.75,88085.0,247346.75,100,10000,0.95,2.0,4.0,5.089644809842745,4.944901958674621,5.393306208347505,1000000,euclidean_CPU
133,../../DistanceBenchmarking/GeneratedSparse/100_cells_10000_genes//0.95.mtx,CPU,100,pearson,254828.5,49512.7408229122,372680.25,325294.5,326778.25,324394.0,223752.5,225061.25,227498.5,323732.75,221112.25,224221.0,324332.25,221374.0,224637.5,225939.0,226388.75,321264.0,227387.75,230313.0,222540.75,225088.5,226996.5,225330.0,224088.0,227107.75,223399.5,221112.25,372680.25,100,10000,0.95,2.0,4.0,5.406247997841355,5.34461280390856,5.571336378148826,1000000,pearson_CPU
134,../../DistanceBenchmarking/GeneratedSparse/100_cells_10000_genes//0.99.mtx,CPU,100,euclidean,126353.08,61960.7625342997,280101.0,223816.75,224837.0,225275.5,90617.25,93938.25,222748.75,89384.25,93043.5,95030.0,94263.75,219709.0,92546.5,93765.25,89412.25,93348.25,93384.25,92992.75,95937.5,93781.0,89471.75,93157.75,93548.0,92763.25,91953.5,89384.25,280101.0,100,10000,0.99,2.0,4.0,5.1015858328067925,4.951261000443684,5.4473146593187725,1000000,euclidean_CPU
135,../../DistanceBenchmarking/GeneratedSparse/100_cells_10000_genes//0.99.mtx,CPU,100,pearson,250650.23,47778.2075086998,372427.0,325645.0,326527.5,325231.25,222611.5,224849.75,323452.0,221734.75,224152.5,226133.5,225745.25,321090.0,225152.0,225456.0,221587.5,225133.25,225271.75,231555.25,226830.75,224880.25,221526.0,224299.5,224512.25,225129.0,225322.25,221526.0,372427.0,100,10000,0.99,2.0,4.0,5.399068107463675,5.345424705700694,5.571041158684038,1000000,pearson_CPU
136,../../DistanceBenchmarking/GeneratedSparse/100_cells_10000_genes//0.99.mtx,amap,100,kendall,23979813.88,521922.834939602,24455720.25,23619220.0,24314176.75,23770382.5,24044488.0,24241882.0,23033709.5,23152711.75,23857545.0,24595307.5,24433752.25,23713421.0,24538040.25,24258626.0,24237889.25,24694400.0,25064158.75,23679990.75,23933828.25,23664045.5,23253547.0,23436306.25,24186031.75,24042859.0,23273307.75,23033709.5,25064158.75,100,10000,0.99,2.0,4.0,7.379845807987072,7.3623638852351565,7.399053132593034,1000000,kendall_amap
137,../../DistanceBenchmarking/GeneratedSparse/100_cells_10000_genes//0.9.mtx,CPU,100,euclidean,122952.92,52223.462583069,247018.75,197563.75,198799.75,196344.0,90725.5,92875.25,94932.25,195905.75,89059.75,92756.25,196013.25,89002.75,92375.25,94049.0,93453.0,193297.25,90265.5,92634.75,88677.25,92067.0,92213.25,91628.25,90759.25,92599.25,88807.0,88677.25,247018.75,100,10000,0.9,2.0,4.0,5.089738847225436,4.947812216599153,5.39272991970695,1000000,euclidean_CPU
138,../../DistanceBenchmarking/GeneratedSparse/100_cells_10000_genes//0.9.mtx,CPU,100,pearson,255789.91,51935.3478196229,379014.5,329529.5,331352.0,328715.25,222910.25,225549.5,227301.0,329301.5,221256.75,224392.25,328268.25,220865.5,224909.5,226542.75,225986.0,325354.75,224703.25,230589.5,221412.75,225339.25,224863.5,224788.5,225470.25,225443.0,220888.5,220865.5,379014.5,100,10000,0.9,2.0,4.0,5.40788340911156,5.344127882780548,5.578655825138332,1000000,pearson_CPU
139,../../DistanceBenchmarking/GeneratedSparse/100_cells_10000_genes//0.95.mtx,amap,100,kendall,30146022.1,496762.101029292,30172619.0,29944644.5,30794800.25,30802933.25,31007117.5,29627549.0,29284303.0,29912366.25,30584335.75,30605552.0,29566715.0,30387004.0,29828882.5,30358761.5,29714846.5,30359471.75,30042347.25,30551446.0,30368365.75,29938191.5,30775776.5,29597577.75,30031636.5,30273301.25,29120008.25,29284303.0,31007117.5,100,10000,0.95,2.0,4.0,7.47923001319274,7.466634891780192,7.491461395001273,1000000,kendall_amap
140,../../DistanceBenchmarking/GeneratedSparse/100_cells_10000_genes//0.5.mtx,factoextra,100,euclidean,30975889.47,132318.07019875,31552232.75,31116243.25,31002885.75,30977897.25,30951401.25,30879346.5,30996799.0,30877942.25,30995146.25,30843427.75,30955035.25,30835154.75,30957048.0,30979102.5,30925180.0,30970791.0,30944085.75,30966903.25,30930632.75,30969677.0,30947267.5,30957743.0,30937391.75,30978503.75,30949398.5,30835154.75,31552232.75,100,10000,0.5,2.0,4.0,7.49102378595582,7.4890461323278315,7.499030096914383,1000000,euclidean_factoextra
141,../../DistanceBenchmarking/GeneratedSparse/100_cells_10000_genes//0.75.mtx,factoextra,100,euclidean,31098364.5,134949.590590705,31677999.75,31265274.5,31139735.0,31115300.25,31121557.75,31017570.0,31117327.25,30985314.0,31073779.25,30965519.0,31066376.75,30962072.0,31085954.5,31057214.25,31073657.0,31030273.0,31076842.75,31098519.0,31056605.75,31100753.75,31050903.5,31093254.0,31069284.5,31078035.0,31079990.0,30962072.0,31677999.75,100,10000,0.75,2.0,4.0,7.492737549563741,7.49083001622456,7.500757751043623,1000000,euclidean_factoextra
142,../../DistanceBenchmarking/GeneratedSparse/100_cells_10000_genes//0.95.mtx,factoextra,100,euclidean,30975283.34,119850.864206093,31459680.25,31103452.0,31008156.5,30990848.75,31019090.25,30919553.5,30996230.75,30899724.75,31046662.25,30863536.75,30977083.25,30871279.75,30974558.25,30877347.75,30974718.0,30978908.5,30886286.0,30955459.75,30856727.0,30976854.25,30878588.0,30991988.0,30876083.5,30991158.25,31008107.5,30856727.0,31459680.25,100,10000,0.95,2.0,4.0,7.491015287685251,7.489349858174841,7.497754304226039,1000000,euclidean_factoextra
143,../../DistanceBenchmarking/GeneratedSparse/100_cells_10000_genes//0.99.mtx,factoextra,100,euclidean,31014305.58,121524.100815108,31507882.0,31170943.25,31050916.75,31031930.75,31027256.75,30940404.5,31046233.75,30918752.0,31001358.0,30900099.25,31001308.75,30907098.25,31003461.5,30930392.25,31030285.0,31051623.25,30918280.5,31012766.25,30909950.5,31032490.75,30942101.75,31037682.0,30922723.25,31034913.25,31026785.25,30900099.25,31507882.0,100,10000,0.99,2.0,4.0,7.491562061620593,7.489959874365226,7.498419210326388,1000000,euclidean_factoextra
144,../../DistanceBenchmarking/GeneratedSparse/100_cells_10000_genes//0.9.mtx,factoextra,100,euclidean,31022439.46,152138.710638082,31478766.75,31130463.5,31033288.5,31038165.5,31026933.25,30935451.25,31048738.5,30955913.0,31025473.25,30912604.25,31014907.0,30906347.5,31016132.0,30929455.5,31009567.75,31006034.5,30911134.0,30993814.5,30906919.25,31011512.75,30895123.25,31002625.0,30882160.0,30993699.75,31495756.0,30882160.0,31478766.75,100,10000,0.9,2.0,4.0,7.491675945713591,7.48970766871273,7.498017709577713,1000000,euclidean_factoextra
145,../../DistanceBenchmarking/GeneratedSparse/100_cells_100000_genes//0.5.mtx,amap,100,euclidean,1510352.3,221055.442555932,1608571.5,1411061.25,1372261.0,1394810.75,1325628.75,1393548.25,1394131.25,1330132.75,1408599.0,1418155.75,1345892.25,1335338.25,1452991.75,1394232.5,1346806.5,1466187.0,1459434.25,1403658.0,1760999.25,1521881.5,1416932.75,1957686.0,2069699.0,1771929.75,1998238.5,1325628.75,2069699.0,100,100000,0.5,2.0,5.0,6.179078261266819,6.122421914414718,6.315907189831698,10000000,euclidean_amap
146,../../DistanceBenchmarking/GeneratedSparse/100_cells_100000_genes//0.5.mtx,amap,100,pearson,1423614.9,53580.1511973242,1534504.25,1310617.5,1361971.25,1396849.0,1379199.0,1438677.0,1359133.0,1417296.5,1479976.5,1451700.25,1461549.75,1441995.75,1450535.0,1419377.75,1439339.0,1462266.25,1443629.25,1478146.25,1289035.75,1447190.75,1407608.5,1453493.25,1407754.5,1404878.25,1453648.25,1289035.75,1534504.25,100,100000,0.5,2.0,5.0,6.153392524817841,6.110264962204006,6.185968095601984,10000000,pearson_amap
